date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:40:37	223081/223081	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Aug%202024%2000:23:11%20GMT	https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/index.html	(from https://techslideitsolutions.com/blog/)
07:40:37	227632/227632	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2023:49:12%20GMT	https://techslideitsolutions.com/tag/seo-services-for-small-business/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services-for-small-business/index.html	(from https://techslideitsolutions.com/blog/)
07:40:38	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:10:36%20GMT	https://techslideitsolutions.com/digital-marketing-agency/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/digital-marketing-agency/e.a0.delayed	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:40	21825/21825	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:17%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-10885.css?ver=1720614557	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-10885a36d.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:40	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:10:37%20GMT	https://techslideitsolutions.com/digital-marketing-agency/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/digital-marketing-agency/Firefox/index.html	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:41	73203/73203	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:10:38%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/10885	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/10885.json	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:41	2225/2225	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:10:39%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fdigital-marketing-agency%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed8e53.json	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:10:40%20GMT	https://techslideitsolutions.com/?p=10885	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index4c38.html	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:42	2382/2382	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:10:40%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fdigital-marketing-agency%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedf87d	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:44	313577/313577	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Aug%202023%2002:45:59%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/08/off-1024x858.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/08/off-1024x858.png	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:45	78757/78757	---M--	200	added ('OK')	image/gif	date:Sat,%2006%20May%202023%2013:05:58%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/placeholder-1024x683.gif	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/placeholder-1024x683.gif	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:46	1574/1574	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22616002e2-626%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/manchester_inner_circle_transparent.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/manchester_inner_circle_transparent.svg	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:47	1982/1982	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22615ffec7-7be%22	https://consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/manchester_inner_triangle-2.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/consulting.stylemixthemes.com/demo/wp-content/uploads/2021/svg/manchester_inner_triangle-2.svg	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:48	22972/22972	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/global_styles/pie_chart.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/themes/consulting/assets/css/layouts/global_styles/pie_chart029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:49	3425/3425	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-standard.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-standard029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:50	2329/2329	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-side.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-side029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:50	4337/4337	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-alternating.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/vertical-alternating029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:52	4147/4147	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-standard.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-standard029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:52	6740/6740	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-alternating.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-alternating029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:54	4068/4068	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:29:18%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-bottom.css?ver=1720614558	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/company-history/horizontal-bottom029b.css	(from https://techslideitsolutions.com/digital-marketing-agency/)
07:40:55	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:10:53%20GMT	https://techslideitsolutions.com/service/toll-free-number-service-provider/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/toll-free-number-service-provider/e.b0.delayed	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:55	6817/6817	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:47:03%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-571.css?ver=1720615623	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-571f54a.css	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:56	2472/2472	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:10:54%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Ftoll-free-number-service-provider%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed0404.json	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:57	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:10:55%20GMT	https://techslideitsolutions.com/service/toll-free-number-service-provider/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/toll-free-number-service-provider/Firefox/index.html	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:10:56%20GMT	https://techslideitsolutions.com/?p=571	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index62bf.html	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:58	2665/2665	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:10:56%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Ftoll-free-number-service-provider%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embede4c0	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:59	178383/178383	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202022%2010:49:50%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4-1024x683.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4-1024x683.png	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:40:59	82/82	---M--	200	added ('OK')	application/javascript	date:Sat,%2022%20Jun%202024%2010:45:24%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/script/wa-link.js?ver=1719053124	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/script/wa-link0459.js	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:41:01	4224/4224	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:27%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-1095.css?ver=1720615587	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-109508f2.css	(from https://techslideitsolutions.com/service/toll-free-number-service-provider/)
07:41:01	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:10:59%20GMT	https://techslideitsolutions.com/service/payment-gateway-providers-in-india/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/payment-gateway-providers-in-india/e.src	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:03	12953/12953	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:50%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-569.css?ver=1720615610	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/elementor/css/post-569eac7.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:04	39823/39823	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Feb%202023%2003:36:26%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/wpforms/assets/css/wpforms-full.min.css?ver=1.7.3	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/wpforms/assets/css/wpforms-full.min3e0d.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:04	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:11:02%20GMT	https://techslideitsolutions.com/service/payment-gateway-providers-in-india/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/payment-gateway-providers-in-india/Firefox/index.html	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:05	2477/2477	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:11:03%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fpayment-gateway-providers-in-india%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedb9e3.json	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:11:03%20GMT	https://techslideitsolutions.com/?p=569	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index475a.html	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:05	2670/2670	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:11:04%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fpayment-gateway-providers-in-india%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed8b83	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:07	7505/7505	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:33%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/standard.css?ver=1720615593	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/standardeaab.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:08	4205/4205	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:33%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-top-icon.css?ver=1720615593	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-top-iconeaab.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:11:05%20GMT	https://techslideitsolutions.com/index.php/contact-us/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index.php/contact-us/index.html	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:09	2267/2267	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:33%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-side-icon.css?ver=1720615593	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-side-iconeaab.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:10	3595/3595	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:33%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-double-icon.css?ver=1720615593	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/boxed-double-iconeaab.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:11	6867/6867	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:46:33%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/with-tabs.css?ver=1720615593	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/consulting-elementor-widgets/assets/css/widgets/icon-box/with-tabseaab.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:41:12	80445/80445	---MCZ	200	added ('OK')	text/css	date:Sat,%2025%20Feb%202023%2003:36:42%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/wpforms/pro/assets/css/vendor/intl-tel-input.min.css?ver=17.0.5	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/wpforms/pro/assets/css/vendor/intl-tel-input.minb24a.css	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
